FighterID,Name,Height,Weight,Reach,DOB,SSPM,StrkACC,SSAbsPM,StrkDEF,TDAVG,TDACC,TDDEF,SUBAVG,Wins,Losses,WLDiff,Fire
0802be3516ef8f66,Imani Lee,,,,  --,0,0,0.94,0.33,0,0,0,0,0,1,-1,-1
10e04e5e81f391a0,Rocky Long,,145,,1978,0,0,0,0,0,0,0,0,0,1,-1,-1
f1fd8ec1023c89b3,Michael Lerma,,,,  --,0,0,6.47,0.45,0,0,0,0,0,1,-1,-1
4fe1d105af549845,Jeremiah Labiano,"5'10""",135,,  --,0,0,0,0,0,0,0,0,0,0,0,0
4a01dc8376736ef5,John Lewis,"6'0""",155,,  --,0,0,4,0.66,0,0,0,0,1,1,0,-1
6e02c318762f52f1,Alberta Cerra Leon,"5'8""",238,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
53c943c873cffe90,Philipe Lins,"6'2""",205,78,1985,3.59,0.46,3.73,0.44,1.55,0.35,1,0,3,2,1,0
d9e3743bae8d703d,Matt Lee,"5'11""",155,,  --,0,0,9.68,0.21,0,0,0,0,0,1,-1,-1
583ee11abddfc581,Nate Landwehr,"5'9""",145,72,1988,6.14,0.46,5.58,0.55,1.07,0.41,0.86,1.1,4,3,1,-1
81ddc98fceb30086,Kyle Levinton,,,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
4985113c0928aa62,Jackie Lee,,,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
e5ca2bc2451a5956,Tina Lahdemaki,"5'2""",115,,1988,1.93,0.2,4.67,0.57,0,0,0.16,0,0,1,-1,-1
777dea713da2441d,Valmir Lazaro,"6'0""",155,73,1985,4.87,0.37,4.09,0.61,1.33,0.4,0.96,0,1,2,-1,-1
d008d785f6347dc2,JeongYeong Lee,"5'10""",145,73,1995,2.39,0.47,1.84,0.55,0,0,0.73,0.9,3,0,3,2.4
38e5d9dcb0fddc42,Eric Lawson,"6'0""",185,,  --,1.58,0.57,1.97,0.44,8.88,0.42,0,3,5,2,3,-1
7abce81b72fbbd9b,Brian Lo-A-Njoe,"5'7""",155,,  --,3.87,0.42,0,0,0,0,0.66,0,0,1,-1,-1
9caa254991a5a698,Dylan Lockard,"5'9""",145,72,1992,1.31,0.53,3.31,0.52,2.31,0.4,0.28,1.2,0,1,-1,-1
aa6da8cb3a26da04,Sandra Lavado,"5'7""",115,66,1994,0.87,0.37,2.67,0.34,0,0,0.33,0,0,1,-1,-1
9bdebbf2735d14c2,Cleber Luciano,"5'6""",155,,  --,0,0,0,0,0,0,0,0,0,0,0,0
68c6cd5287b473a7,Dean Lister,"6'1""",185,75,1976,1.26,0.35,1.89,0.61,1.58,0.15,0.5,1.1,5,4,1,-1
a0e6753c42698f13,Omar Morales,"5'11""",155,73,1985,3.42,0.4,3.18,0.58,0.46,1,0.63,0,4,4,0,-1
831de97afe326478,Dustin Moore,"5'4""",125,,  --,0,0,0,0,0,0,0,0,0,0,0,0
bd878a638e0e3be3,Angela Magana,"5'1""",115,65,1983,1.53,0.28,4.92,0.42,0.4,0.25,0.28,0.4,0,3,-3,-1
938ad489fb7a1f31,Levan Makashvili,"5'8""",145,68,1989,2.87,0.54,2.07,0.61,3.67,0.42,0.85,0,1,1,0,0
9649d75defe0dedb,Motoki Miyazawa,"5'11""",168,,  --,1.23,0.28,3.91,0.61,0,0,0,0,0,1,-1,-1
4c91eb190d5e0dd9,CJ Marsh,,,,  --,0,0,0,0,0,0,0,0,0,0,0,0
b6c6d1731ff00eeb,Melchor Manibusan,"5'5""",154,,1976,1.58,0.54,5.79,0.15,0,0,0,0,0,1,-1,-1
ea7e5bc78d9de658,Makhmud Muradov,"6'2""",185,75,1990,4.21,0.43,2.56,0.61,3.04,0.66,0.77,0.2,4,2,2,1
49e49b54e5901d0d,Eddie Mendez,"5'10""",185,,1984,1.71,0.33,3.43,0.11,0,0,0,0,1,1,0,-1
8851bb0418d27d28,Poppies Martinez,"5'9""",145,,1983,2.88,0.5,2.16,0.51,1.54,0.33,0.5,9.2,2,0,2,2
4498b382c65a7faa,Roxanne Modafferi,"5'7""",125,69,1982,3.35,0.3,5.7,0.51,1.35,0.23,0.3,0.1,4,10,-6,-1
3f4c3bc822bea45d,Melissa Martinez,"5'2""",115,66,1997,3,0.57,2.53,0.45,1,0.5,0,0,0,1,-1,-1
f923e012414c883e,Lauren Mueller,"5'5""",125,67,1991,4.08,0.41,3.77,0.58,0.7,0.5,0.71,0,2,3,-1,-1
3623bd267a2eef2e,Yaotzin Meza,"5'9""",145,71,1981,1.43,0.41,1.62,0.64,1.06,0.2,0.18,1.4,2,4,-2,-1
aa03a3ca00ac6827,Carmelo Marrero,"6'0""",205,73,1981,0.84,0.34,2.04,0.54,3.21,0.36,0.36,0.9,2,3,-1,-1
64b8561624d3b15e,Nair Melikyan,"5'6""",155,,1997,0,0,0,0,0,0,0,0,0,0,0,0
544d7460b3e44393,Albert Morales,"5'9""",135,72,1991,3.81,0.35,3.96,0.56,0.91,0.35,0.7,0.2,1,4,-3,-1
df2bf09c99594848,Mario Miranda,"6'3""",185,74,1979,1.96,0.54,2.46,0.36,1.02,0.6,0.54,0,1,3,-2,-1
c0386644627a7ee5,Mana Martinez,"5'10""",135,70,1996,4.33,0.48,4.94,0.5,0.72,0.42,0.25,0.5,2,3,-1,-1
4bcb6eb12b4ad4aa,Vitor Miranda,"6'1""",185,77,1979,2.98,0.45,2.95,0.58,0.95,0.55,0.5,0.2,3,4,-1,-1
b6203e0492a9336c,Marnic Mann,"5'0""",115,64,1993,1.1,0.42,4.93,0.31,1.83,0.3,0.16,0,0,2,-2,-1
c32fdfe75cda5b22,Jeremy May,"6'1""",185,,1986,0,0,0,0,0,0,0,0,0,0,0,0
523fa774700d7d3f,Court McGee,"5'11""",170,75,1984,4.63,0.37,3.68,0.6,1.89,0.25,0.69,0.4,10,11,-1,-1
045f25b3a4c08e81,Jack Marshman,"6'0""",185,73,1989,2.74,0.25,4.19,0.56,0,0,0.2,0,3,5,-2,-1
1de9ad94de18eeaf,Nicco Montano,"5'5""",135,65,1988,5.6,0.41,4.43,0.64,2.25,0.54,0.69,0.4,1,1,0,-1
af70d268e5352186,Kazuyuki Miyata,"5'8""",139,,  --,2.04,0.52,1.82,0.63,4.31,0.46,0.68,0,4,3,1,-1
d1941565abf50b16,Jim Miller,"5'8""",155,71,1983,2.86,0.41,3.08,0.58,1.56,0.43,0.48,1.8,25,16,9,1
062e57ca1a3c95a8,Fiona Muxlow,"5'4""",145,,1977,1.44,0.27,5.45,0.34,0,0,0,0,0,1,-1,-1
990060b2a68a7b82,Naoki Matsushita,"5'6""",155,,  --,3.3,0.32,2.2,0.63,1.5,1,0,0,0,0,0,0
7413b80dbb0f8f9f,Lucas Martins,"6'0""",145,72,1988,2.87,0.35,4.14,0.6,0,0,0.76,0.5,4,3,1,1
d0c29452d3272603,Dan Miller,"6'1""",185,74,1981,2.03,0.36,3.06,0.49,1.67,0.54,0.47,1.8,8,7,1,-1
3414b50b08a10600,Antonio McKee,"5'8""",155,,1970,1.37,0.45,0.74,0.74,1.47,0.33,0.57,0,0,2,-2,-1
809bd1a871491508,Terrance McKinney,"5'10""",155,73,1994,4.03,0.51,2.51,0.45,3.56,0.36,0.85,1,4,4,0,0
3e708ce33b6b18e6,Victor Martinez,"5'8""",155,70,1991,8.65,0.5,7.45,0.54,0.86,0.5,0.8,0,1,1,0,-1
a08d909a5be6f410,Eliot Marshall,"6'2""",205,77,1980,1.93,0.27,2.39,0.67,0.47,0.33,0.79,0.9,3,3,0,-1
5331b25a60417ffb,Anthony Rocco Martin,"6'0""",170,73,1989,2.68,0.37,2.59,0.58,0.71,0.27,0.68,1,9,6,3,-1
7be74a12d7352df2,Sara McMann,"5'6""",135,66,1980,2.26,0.46,1.92,0.47,4.38,0.65,0.5,0.5,11,6,5,1
2aa49b3766a59bcd,Jordan Mein,"6'0""",170,73,1989,3.35,0.44,2.55,0.69,1.56,0.58,0.66,0.2,7,5,2,2
eee7dafac7d672b5,Brian Melancon,"5'8""",170,,1982,4.18,0.49,3.64,0.64,2.02,1,0.66,0,2,2,0,-1
cedfdf8d423d500c,Pat Miletich,"5'10""",170,,1968,1.79,0.45,1.66,0.63,1.96,1,0.54,1,8,2,6,-1
fd0b4e3eb18eafb7,Andy Murad,"5'9""",185,,  --,2.6,0.76,2.87,0.32,1,0.2,0.42,0,0,0,0,0
f6bcbd91b114ff58,Johnny Munoz,"5'9""",135,71,1993,3,0.38,2.59,0.59,1.95,0.21,0.42,1.4,2,3,-1,0
9b6dcc335ad03696,Ailiya Muratbek,,155,,  --,0,0,0,0,0,0,0,0,0,0,0,0
6a92caba39b64752,Terry Martin,"5'8""",185,71,1980,2.82,0.43,3.13,0.54,3.1,0.42,0.92,0,4,6,-2,-1
0eef1bf99afd4ff2,Steve Mann,"6'1""",170,,  --,3.18,0.7,0.66,0.57,1.64,1,0.6,0,0,0,0,0
8f3df4c579cfbb69,David Mitchell,"6'0""",170,75,1979,1.74,0.32,2.06,0.55,0.66,0.5,0.29,2,1,4,-3,-1
c21a036b4e012f1c,John Makdessi,"5'8""",155,68,1985,5.52,0.49,4.15,0.68,0,0,0.86,0,11,9,2,-1
0d62719b1dcf7c40,Sheymon Moraes,"5'8""",145,72,1990,3,0.42,3.64,0.63,0,0,0.53,0,2,3,-1,-1
a8e6a69796280f17,Nate Marquardt,"6'0""",185,74,1979,2.71,0.49,2.32,0.55,1.87,0.51,0.7,0.8,14,13,1,-1
56c975c4a2b357a5,Vitaly Minakov,"6'2""",249,,1985,0,0,0,0,0,0,0,0,0,0,0,0
e0b0cf71e0d69dd0,Kanako Murata,"5'1""",115,62,1993,2.08,0.59,2.6,0.53,2.4,0.4,0,1.2,1,1,0,0
e3a6c6d6d0ac0815,Ryuichi Murata,"5'8""",183,,  --,0.84,0.36,1.89,0.5,4.74,0.5,1,3.2,0,1,-1,-1
b2f88c04c4dd43ce,Jason Miller,"6'1""",185,,1980,1.83,0.43,2.3,0.49,1.31,0.28,0.43,1.3,5,5,0,-1
28200bc87367614f,Luis Mendoza,,155,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
231cae8b77fbbcc1,Khalid Murtazaliev,"6'0""",185,76,1993,4.8,0.69,0.4,0.78,7.5,1,0.33,0,1,0,1,1
282fa667ff9c51ed,Cole Miller,"6'1""",145,73,1984,3,0.33,3.88,0.59,0.6,0.36,0.38,1.8,10,9,1,-1
e82d5f54daa85a7e,Joe Merritt,"6'0""",170,,1984,1.53,0.58,0.73,0.66,0,0,0.68,0,0,1,-1,-1
5bdcbd8dd681a257,Jeremiah Metcalf,"6'1""",185,,  --,1.74,0.59,0.27,0.6,4.02,0.66,1,2,1,2,-1,1
d6285cba1d1052e0,Bojan Mihajlovic,"5'11""",205,73,1980,1.23,0.35,5.95,0.47,0,0,0.33,0,0,3,-3,-1
ed74afc8b5b47a61,William Macario,"5'11""",170,75,1991,4.92,0.54,3.96,0.65,1.85,0.45,0.78,0,1,3,-2,-1
ef6f45095119d416,Bobby McAndrews,,,,  --,2.56,0.83,1.03,0.5,0,0,0.33,7.7,0,1,-1,-1
e2be0c1a9b886d92,Marquel Mederos,,155,,1996,0,0,0,0,0,0,0,0,0,0,0,0
66e98b3bb5fc5250,Dan Moret,"6'0""",155,73,1986,2.67,0.43,3.56,0.43,1.25,0.27,0.45,0.4,0,3,-3,-1
ccdd90bd1fc7dab6,Vladimir Matyushenko,"6'0""",205,74,1971,1.9,0.44,1.62,0.59,3.25,0.46,0.7,0.1,8,6,2,-1
3795fca327cbcf23,Antonio Mendes,"6'3""",205,77,1981,1.34,0.47,6.85,0.22,2.51,0.5,1,0,0,2,-2,-1
a16ce18149021139,Elaina Maxwell,"5'8""",145,,1978,2.07,0.6,2.4,0.53,0,0,0.5,1,0,3,-3,-1
92437c6775b3f7d1,John Moraga,"5'6""",125,66,1984,2.57,0.43,2.55,0.56,0.62,0.23,0.44,1.1,8,6,2,-1
856ec65948b7d234,Ryan McGivern,"6'0""",185,,1980,2.22,0.29,2.22,0.57,0,0,0,0,0,1,-1,-1
8a028648f3f0761d,Fabio Mello,"5'5""",155,,  --,0.86,0.35,3.94,0.5,0,0,0,0,0,1,-1,-1
b6b12014698cc345,John Marsh,"6'0""",265,,1970,0.83,0.42,2.23,0.4,0.43,1,0.54,0.4,0,2,-2,-1
23a16ebe733e3041,Rory Markham,"6'0""",170,71,1982,1.98,0.21,10.27,0.45,0,0,0,0,1,2,-1,-1
813550bc53b15fb0,Yancy Medeiros,"5'10""",155,75,1987,4.36,0.37,5.67,0.47,0.33,0.5,0.73,0.7,8,8,0,-1
0a2813f89a758ff7,David Marshall,"6'2""",170,,1984,0,0,0,0,0,0,0,0,0,1,-1,-1
89839250eb25c9c1,Caio Machado,"6'4""",250,78,1994,8.07,0.69,1.13,0.71,0,0,1,0,1,0,1,1
6cadfd8f1d9e7685,Che Mills,"6'1""",170,76,1982,2.08,0.52,2.87,0.43,1.18,0.66,0.58,0,2,1,1,0
6e92eb1242b46636,Steve Montgomery,"6'4""",185,,1990,4.85,0.39,4.12,0.47,0,0,0.64,0,0,2,-2,-1
681399317dbf4701,Uros Medic,"6'1""",170,71,1993,6.97,0.61,3.92,0.58,0.53,1,0.8,0,4,1,3,2
2067a177a2842fbf,Sammy Morgan,"5'10""",170,,1981,1.05,0.22,3.74,0.4,1.43,0.2,0,0.5,0,5,-5,-1
f1928a52590c5532,Curtis Millender,"6'2""",170,76,1987,3.86,0.46,2.95,0.61,0.43,1,0.57,0,3,2,1,-1
d38e8c6ae2dfc051,Nazareno Malegarie,"5'8""",155,,1986,3.87,0.34,3.27,0.69,1,0.33,0,0,0,1,-1,-1
d16373b3568678d4,Raimond Magomedaliev,,170,,1990,0,0,0,0,0,0,0,0,0,0,0,0
48812daf291a4e23,Mateus Mendonca,"5'6""",125,71,1999,2.41,0.38,6.27,0.29,1.9,0.18,0.4,0,1,1,0,0
016a8d958883167c,Gina Mazany,"5'6""",125,68,1988,3.73,0.5,3.52,0.5,4.34,0.52,0.33,0.2,2,6,-4,-1
72ffecf712673af1,Adam Milstead,"6'3""",205,76,1987,3.85,0.46,4.79,0.43,0,0,0.64,0,1,2,-1,-1
18aecaf50f52e4c3,Phillip Miller,"5'11""",185,,1979,1.61,0.54,1.93,0.5,3.62,0.25,1,0.6,2,0,2,2
fea79f9bc8c68769,Marlon Moraes,"5'6""",135,67,1988,3.37,0.4,4.53,0.54,0.87,0.41,0.46,0.3,5,6,-1,-1
b909a9a9688b5284,Gabriel Miranda,"5'11""",145,71,1990,3.52,0.51,6.88,0.39,4.8,0.4,0,2.4,1,1,0,1
fb0b6593cec84356,Lolohea Mahe,,,,  --,1.71,0.29,6.92,0.4,2.44,0.4,0,0,0,2,-2,-1
2b06b6ad5db63348,Brandon Melendez,"5'11""",155,,1983,0.84,0.26,0.56,0.63,0,0,0.25,0,0,1,-1,-1
7be63795363029e8,Cody McKenzie,"6'0""",155,72,1987,1.74,0.34,2.5,0.67,2.5,0.25,0.14,2.5,3,4,-1,-1
cd42bbe8887bba90,Daijiro Matsui,"5'9""",200,,1972,0.84,0.45,1.69,0.55,1.83,0.3,0.43,0.4,4,8,-4,1
6cbb7661c3258617,Felix Lee Mitchell,,,,  --,0,0,0,0,0,0,0,0,0,3,-3,-1
c8aa3541bec4042e,Mike Minniger,,,,  --,0,0,0,0,0,0,0,0,0,0,0,0
62918a2118de08b2,Tom Murphy,"6'2""",227,,1974,2.5,0.71,0.17,0.84,7.51,0.85,0,2.5,1,0,1,1
701e057d63c124d9,Ian McCall,"5'5""",125,64,1984,3.59,0.39,3.25,0.67,2.08,0.3,0.88,0,3,5,-2,-1
f7a7f7118d4b01b6,Lyoto Machida,"6'1""",185,74,1978,2.59,0.53,1.57,0.61,1.21,0.65,0.75,0.4,24,8,16,2
2937cb502dda0808,Anistavio Medeiros,"5'6""",145,,1988,3.64,0.44,5,0.47,0,0,0,0,0,1,-1,-1
2961be02cfb0d2c1,Roman Mitichyan,"5'10""",170,,1978,0.26,0.16,2.7,0.43,1.93,1,0.25,1.9,1,1,0,-1
9147679e1a4ad4a3,Richardson Moreira,"6'2""",185,,1984,1.17,0.28,1.83,0.67,0,0,1,0,0,2,-2,-1
369e1ce458ef50a6,Ruslan Magomedov,"6'3""",242,78,1986,4.02,0.47,1.47,0.66,0.33,1,0.88,0,3,0,3,2.4
1ff9589f9065a9ed,Frank Mir,"6'3""",264,79,1979,2.18,0.47,3.84,0.38,2.02,0.4,0.54,2,16,11,5,-1
f903967fd320da38,Chris Mickle,"5'9""",145,,1983,3.03,0.27,9.7,0.48,0,0,0,0,0,1,-1,-1
31d7446b184e3305,Magomed Mustafaev,"5'8""",155,71,1988,2.59,0.58,2.68,0.41,3.31,0.5,0.23,0.4,3,2,1,-1
4b47e71384a9522f,Tim Means,"6'2""",170,75,1984,4.93,0.47,3.61,0.6,1.21,0.44,0.65,0.2,14,12,2,0
a23e63184c65f5b8,Chris Manuel,"5'9""",135,,1987,2.53,0.4,2.67,0.66,1,0.2,1,0,0,0,0,0
eec3fe66a8b11a26,Al Matavao,"5'8""",205,67,1994,7.84,0.46,6.7,0.58,0,0,0,0,0,1,-1,-1
237187ed9f419285,Jack McGlaughlin,,,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
8d5350fa18b79e9a,James Mulheron,"5'10""",243,73,1988,2.4,0.31,3.47,0.42,0,0,0.25,0,0,1,-1,-1
de25520d54eab12d,Ian Murphy,"6'1""",185,,1985,0,0,1.93,0.3,4.13,1,0,0,0,1,-1,-1
2fb6f197d1fbc779,Koichiro Matsumoto,"5'7""",145,,1986,1.9,0.26,3.5,0.31,0,0,0,0,0,1,-1,-1
00a905a4a4a2b071,Greg McIntyre,"5'10""",155,,1980,0.79,0.3,1.36,0.41,5.09,0.5,0,0,0,2,-2,-1
2015c944226ad2df,Brandon Magana,,170,,  --,0,0,0,0,0,0,0,0,1,0,1,1
8336d7a85ce45481,Jason McLean,"5'5""",145,,  --,0,0,0,0,0,0,0,0,1,0,1,1
76729a829623e266,Henry Martinez,"5'7""",155,69,1983,2.79,0.25,4.01,0.6,0,0,0.8,0,1,2,-1,-1
5823ceab56741617,Jonathan Meunier,"6'3""",170,,1987,3.47,0.5,1.43,0.69,0.58,0.33,0.58,0,1,1,0,1
d0314416a7f26527,Michael McDonald,"5'9""",135,70,1991,2.69,0.42,2.76,0.57,1.09,0.66,0.52,1.4,7,3,4,-1
e56df3c1d8b4b1cc,Homer Moore,"5'10""",205,,1971,0.68,0.5,0.68,0,5.07,0.66,0,0,0,1,-1,-1
cfbccfed4e4796fe,Kazunari Murakami,"6'1""",220,,1973,0,0,0,0,0,0,0,0,1,1,0,-1
7a613f78dd7ee8f8,Bernardo Magalhaes,"5'9""",155,,1981,1.8,0.27,3.37,0.68,0,0,0,0.5,0,2,-2,-1
d0d43cb9b14f231c,Andre Mussi,"6'3""",242,,  --,0,0,10.59,0.35,0,0,0,0,0,1,-1,-1
3d481aa374c954a1,Aliev Makhmud,"5'6""",195,,1970,1.12,0.3,2.24,0.36,2.1,0.5,0,0,0,1,-1,-1
577ec7e108b94be3,Rainy Martinez,"6'0""",199,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
49f4b511932f71e9,David Michaud,"5'9""",155,,1988,3.25,0.43,4.45,0.54,2.53,0.58,0.77,0.7,1,2,-1,-1
c0a93b52096b7682,Frank Megallon,"5'10""",185,,  --,1.14,0.21,5.32,0.54,0,0,0,0,0,1,-1,-1
e5ce754b01f922be,Marvin Maldonado,"5'6""",135,,  --,0.87,0.56,3.47,0.43,0,0,0.2,0,0,0,0,0
36120738148f203f,Buck Meredith,"6'2""",185,,1982,0,0,0,0,0,0,0,0,0,1,-1,-1
e90a2f22417af68e,Azamat Murzakanov,"5'10""",205,71,1989,4.57,0.57,3.12,0.57,0.75,0.16,0.83,0,4,0,4,2.88
1c0ffc63d8ec8f45,Gary Mangat,"5'7""",135,,  --,0,0,0,0,0,0,0,0,0,0,0,0
2f6dc878d653c442,Nick Meregali,,,,  --,0,0,0,0,0,0,0,0,0,0,0,0
008dc37cca279def,Sean McCorkle,"6'7""",265,81,1976,0.85,0.44,2.48,0.52,2.12,0.4,0.33,4.2,1,2,-1,-1
886264a0c9f4ea5e,Andre Muniz,"6'1""",185,78,1990,2.17,0.5,2.03,0.53,2.97,0.4,0.35,1.5,7,2,5,-1
0c1773639c795466,Doug Marshall,"5'10""",205,,1975,6.99,0.46,4.02,0.6,0,0,0.66,2.4,4,1,3,-1
feffee4fc6da3aa3,Alonzo Martinez,"5'10""",155,,1984,3.07,0.27,7.33,0.52,0,0,0,0,0,1,-1,-1
d90b630e0561818b,Gan McGee,"6'10""",265,,1976,2.2,0.29,2.31,0.59,0.65,0.25,0.83,0,2,4,-2,-1
6a125ba3ec37e27e,Gisele Moreira,"5'6""",135,,1981,5.93,0.42,6.33,0.48,4,0.57,0,0,1,0,1,1
d3b5ad3b15a64a18,Francesco Maturi,,,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
75f871836d41f90f,Justin McCully,"6'1""",225,73,1976,1.58,0.37,2.02,0.46,1.28,0.44,0.43,0,2,2,0,-1
df85d6ec3493d120,Joe Moreira,"5'11""",195,,  --,0,0,0,0,0,0,0,0,1,1,0,1
5b5b9c6f6f270369,Kristof Midoux,"6'1""",220,,1974,0.7,0.43,2.89,0.49,0,0,0,0,0,2,-2,-1
2dc7f1762dc0a7ef,Ricardo Morais,"6'8""",270,,1967,2.86,0.37,2.39,0.53,0,0,0,0,1,2,-1,1
d945aae53e3e54e6,Thiago Moises,"5'9""",155,70,1995,2.47,0.39,4.4,0.54,1.53,0.4,0.56,1.3,7,5,2,-1
87aa9fb63d6b51a1,Zabit Magomedsharipov,"6'1""",145,73,1991,4.89,0.48,3,0.64,5.22,0.56,0.77,0.8,6,0,6,5.80608
72e5e5a6edfa8223,Marcos Mariano,"6'1""",155,76,1986,0.25,0.27,2.11,0.43,0,0,0.28,0,0,2,-2,-1
7b03d9df5910917d,Daniel McWilliams,"6'1""",185,,  --,3.36,0.77,0,0,0,0,1,21.6,1,0,1,1
cd7bafbeee1f29a0,War Machine,"5'11""",170,,1981,2.32,0.6,3.17,0.43,1.16,0.5,0.4,0,1,1,0,-1
110404b505fb562c,Jeremy Malaterre,"5'11""",155,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
1f9c371c93dfd3a9,Ryan McGillivray,"5'11""",170,,1986,1.27,0.2,2.2,0.52,0,0,0.44,0,0,1,-1,-1
2252b2c892397f0d,Fazlo Mulabitinovic,,135,,  --,0.54,0.16,0,1,0,0,0,8,0,0,0,0
e7e970d508529bf3,Ibragim Magomedov,"6'0""",250,,  --,0.26,0.04,3.86,0.42,0,0,0,0,0,1,-1,-1
e4e0993befecdaf8,Liam McGeary,"6'6""",205,,1982,1.28,0.48,1.92,0.5,0.51,1,0,2.5,0,0,0,0
75353550928a7921,Muhammad Mokaev,"5'7""",125,70,2000,1.14,0.54,0.87,0.61,7.34,0.53,0,1.3,4,0,4,0
cc63a5f0089d8ba9,Victor Madrigal,,135,,  --,0,0,0,0,0,0,0,0,0,0,0,0
be9d259be012e8a4,Scott Morris,"5'10""",210,,  --,0,0,0,0,0,0,0,0,1,1,0,-1
1e1dbd1cc5a7469e,Jimi Manuwa,"6'1""",205,79,1980,3.43,0.54,3.97,0.49,0.53,0.18,0.7,0.4,6,6,0,-1
35e1f9984ed64206,Ryan MacDonald,"5'11""",135,71,1993,2.28,0.29,6.49,0.45,0,0,0,0,0,2,-2,-1
b301292b1bc92bdb,Roshan Mainam,,135,,  --,0,0,0,0,0,0,0,0,0,0,0,0
325550dab63fb25a,Joe Martin,"5'9""",170,,  --,0.73,0.4,2.4,0.45,0,0,0.16,0,0,1,-1,-1
39831e62d12e7ad1,Clayton MacFarlane,,170,,  --,1.33,0.52,1.82,0.55,1.05,0.33,0.37,0,0,0,0,0
0c5c66ddd1886b83,Caio Magalhaes,"6'1""",185,73,1987,2.27,0.4,2.78,0.56,1.05,0.15,0.58,1.6,4,3,1,-1
f29a6350c69f4a33,Miranda Maverick,"5'3""",125,65,1997,3.71,0.46,2.62,0.59,2.41,0.48,0.42,0.5,5,3,2,1
d52ef694108f8235,Michael McDonald,"5'11""",205,,1965,0,0,0.4,0.5,0,0,0,0,0,1,-1,-1
49c29e57d4e2be6f,Justin McElfresh,"6'6""",205,,1980,4.59,0.26,12.79,0.41,0,0,0,0,0,2,-2,-1
f3ec0214794a699e,AJ McKee,"5'10""",145,,  --,2.75,0.32,0.92,0.8,11.01,1,1,11,0,0,0,0
f4c40f8a64d3151d,Max Mustaki,"6'0""",155,,1987,8.2,0.5,13,0.45,0,0,0,0,0,1,-1,-1
a6fa5dd90528e9f7,Gabriel Miglioli,"5'8""",170,,  --,0,0,0,0,0,0,0,0,0,0,0,0
2b284840ca89876a,Chris Mierzwiak,"6'1""",185,,1988,1.6,0.61,1.73,0.48,2,0.28,0,1,0,1,-1,-1
f62850b3c7480db9,Keith Mielke,"5'8""",185,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
6bd02119599741a4,Pedro Munhoz,"5'6""",135,65,1986,5.45,0.43,6.14,0.56,0.47,0.19,0.82,0.5,10,8,2,-1
c06a9b48d4132c8e,James Moontasri,"5'10""",170,71,1988,2.39,0.48,3.86,0.4,0,0,0.79,0.2,2,4,-2,-1
11e3fd7546359fc5,Rob McCullough,"5'9""",155,69,1977,2.47,0.36,2.84,0.59,0.46,1,0.68,0,5,5,0,-1
118463dd8db16e7f,Michelle Maher,,145,,  --,0,0,0,0,0,0,0,0,1,0,1,1
37098a6e6c27fb66,Vince Morales,"5'9""",135,70,1990,4.17,0.37,4.24,0.53,0.14,0.25,0.64,0,3,6,-3,-1
7263e0dc082adc87,Brad Mitchell,"5'11""",145,,1974,1.15,0.33,4.2,0.52,0,0,1,1.9,0,0,0,0
8e1f36476ef02a6a,Jennifer Maia,"5'4""",125,64,1988,4.5,0.38,4.78,0.55,0.27,0.21,0.57,0.1,6,5,1,0
518e5202a91980d4,Nate Moore,"6'0""",170,,  --,2.21,0.25,2.87,0.42,1.23,0.16,0.25,0,2,2,0,-1
d76ad9a08c4408ff,Bobby Moffett,"5'10""",145,73,1990,3.41,0.39,3.15,0.61,2.74,0.66,0.66,1.4,1,2,-1,-1
606136dee6f6ecea,Dan Molina,"5'10""",216,,1984,0,0,5.58,0.6,0,0,0,20.9,1,0,1,1
a495f599e787614f,Alonzo Menifield,"6'0""",205,76,1987,3.82,0.57,3.09,0.52,0.62,0.3,0.75,0.3,9,3,6,1
04c15b52c3cc1cab,Nate Mohr,"5'9""",155,72,1983,3.79,0.41,2.5,0.74,0.45,0.5,0.71,0,1,3,-2,-1
6f4d199c0adc06f5,Samandar Murodov,"6'1""",170,75,1999,3.41,0.8,0.8,0,3.01,1,0,3,1,0,1,1
e8efeb9cf33b1941,Cesar Marscucci,,,,  --,0,0,0,0,0,0,0,0,1,0,1,1
3f87218a7aca84c4,Toby Misech,"5'8""",145,,1988,3.27,0.4,7.73,0.46,0,0,0,0,0,1,-1,-1
da97d6c97d09c030,Charles McCarthy,"5'10""",185,71,1980,0.18,0.12,4.03,0.56,2.67,0.6,0,2.7,1,2,-1,-1
5755960ebd0b16f6,Ivan Menjivar,"5'6""",145,64,1982,2.78,0.37,2.76,0.65,0.56,0.28,0.38,1,4,7,-3,-1
a112097ad877a48f,Alberto Montes,"5'7""",135,,1994,0,0,0,0,0,0,0,0,0,0,0,0
427b5953ac8e3a27,Demian Maia,"6'1""",170,72,1977,1.8,0.43,2.07,0.63,2.49,0.24,0.61,1,22,11,11,-1
